Week,Cost_Price,Selling_Price,Total_Inventory,Demand
38,1676.88,3721.0,1796,534
39,1825.92,3666.0,1796,525
40,1645.1999999999998,3617.0,1708,522
41,1511.76,3601.0,1708,520
42,1631.28,3594.0,1708,517
43,1659.84,3506.0,1708,503
5,1015.44,2572.0,2107,982
6,924.24,1936.48,2107,981
7,958.3199999999999,2514.0,2107,974
8,1119.1200000000001,2561.0,2107,976
9,1116.0,2625.0,2107,986
10,1386.96,2667.0,2107,988
11,1309.92,2720.0,2107,996
12,1234.8000000000002,2732.0,2107,995
13,1494.48,2719.0,2030,994
14,1580.6399999999999,2770.0,2030,1001
15,1591.6799999999998,2808.0,2030,1006
16,1556.16,2795.0,2030,999
17,1617.84,2780.0,2030,997
18,1741.1999999999998,2835.0,2030,1009
19,1794.72,2854.0,2030,1010
20,1834.56,2826.0,2030,1003
21,1930.56,2759.0,2030,993
22,1936.56,2705.0,2030,990
23,1930.3200000000002,2668.0,2030,988
24,2018.6399999999999,2637.0,2030,981
25,2024.16,2653.0,2030,978
26,1941.84,2669.0,2024,984
27,1931.52,2642.0,2024,984
28,1995.6000000000001,2623.0,2024,979
29,2000.6399999999999,2608.0,2024,974
30,1964.16,2640.0,2024,976
31,2091.84,2627.0,2024,982
32,2088.0,2692.0,2024,989
33,2079.6000000000004,2664.0,2024,982
34,2045.28,2619.0,2024,974
35,1949.04,2577.0,2024,974
36,1888.56,1949.4,2024,975
37,1970.6399999999999,2582.0,2024,975
38,1942.56,2624.0,2024,974
39,1725.3600000000001,2603.0,2037,976
40,1534.32,2633.0,2037,987
41,1612.3200000000002,2720.0,2037,996
42,1676.6399999999999,2725.0,2037,991
43,1671.3600000000001,2716.0,2037,990
44,1409.76,2689.0,2037,995
45,1430.6399999999999,2728.0,2037,1001
46,1233.84,2771.0,2037,1012
47,1548.48,2078.6,2037,1009
48,1182.48,2708.0,2037,993
49,1111.92,2843.0,2037,1018
50,1196.16,2869.0,2037,1024
51,1255.92,2886.0,2037,1033
52,1162.32,2236.68,2037,1020
1,1158.48,2976.0,2012,1033
2,849.5999999999999,2983.0,2012,1038
3,1056.96,3016.0,2012,1037
4,1051.92,3010.0,2012,1033
5,1014.48,2989.0,2012,1037
6,873.36,2296.72,2012,1044
7,1376.6399999999999,3045.0,2012,1038
8,1509.6,3065.0,2012,1036
9,1429.92,3288.0,2012,1070
10,1285.44,3459.0,2012,518
11,1506.24,3488.0,2012,520
12,1679.28,3473.0,2012,512
13,1420.08,3524.0,1997,521
14,1628.16,3622.0,1997,538
15,1710.48,3743.0,1997,552
16,1751.7599999999998,3807.0,1997,559
17,1728.72,3810.0,1997,557
18,1550.6399999999999,3906.0,1997,577
19,1815.3600000000001,3899.0,1997,573
20,1623.12,3907.0,1997,573
21,1865.28,3786.0,1997,554
22,1992.0,3699.0,1997,544
23,1995.12,3648.0,1997,539
24,2073.84,3637.0,1997,536
25,2005.92,3594.0,1997,526
26,2053.2,3524.0,2070,518
27,2059.92,3480.0,2070,515
28,2124.96,3575.0,2070,527
29,2058.48,3651.0,2070,535
30,2083.92,3682.0,2070,537
31,2199.6000000000004,3684.0,2070,543
32,2178.2400000000002,3638.0,2070,537
33,2158.56,3554.0,2070,524
34,2111.04,3523.0,2070,517
35,2107.92,3533.0,2070,521
36,1824.0,2694.96,2070,528
37,1918.56,3526.0,2070,524
38,1819.1999999999998,3467.0,2070,512
39,1912.56,3355.0,2070,1074
40,1663.44,3285.0,2045,1075
41,1721.7599999999998,3274.0,2045,1071
42,1529.04,3353.0,2045,502
43,1597.6799999999998,3372.0,2045,501
44,1319.52,3332.0,2045,504
45,1418.6399999999999,3297.0,2045,502
46,1494.0,3308.0,2045,504
47,1443.3600000000001,2459.36,2045,1077
48,1173.84,3172.0,2045,1056
49,1054.32,3158.0,2045,1064
50,1239.1200000000001,3159.0,2045,1065
51,1151.04,3112.0,2045,1065
52,1069.1999999999998,2378.04,2045,1049
1,1176.24,3157.0,1910,1059
2,1164.72,3261.0,1910,1075
3,1298.6399999999999,3268.0,1910,1071
4,1302.24,3290.0,1910,1071
5,1357.1999999999998,3360.0,1910,506
6,1152.48,2590.84,1910,517
7,1087.68,3510.0,1910,530
8,1374.0,3555.0,1910,528
9,1463.04,3630.0,1910,540
10,1410.24,3669.0,1910,548
11,1553.7599999999998,3734.0,1910,556
12,1582.3200000000002,3787.0,1910,558
13,1622.6399999999999,3845.0,1910,566
14,1690.3200000000002,3891.0,1857,579
15,1657.6799999999998,3891.0,1857,576
16,1602.2400000000002,3877.0,1857,572
17,1613.52,3814.0,1857,561
18,1813.1999999999998,3749.0,1857,554
19,1770.48,3688.0,1857,547
20,1687.92,3630.0,1857,539
21,1853.28,3561.0,1857,525
22,1870.8000000000002,3501.0,1857,519
23,1879.1999999999998,3452.0,1857,517
24,1904.3999999999999,3393.0,1857,509
25,1881.3600000000001,3346.0,1857,1075
26,2037.12,3286.0,1857,1065
27,1957.6799999999998,3227.0,1796,1066
28,1850.88,3256.0,1796,1068
29,1930.08,3311.0,1796,1072
30,1983.84,3407.0,1796,503
31,2066.64,3417.0,1796,508
32,2041.1999999999998,3494.0,1796,521
33,2036.3999999999999,3571.0,1796,531
34,1863.84,3620.0,1796,534
35,1931.7599999999998,3638.0,1796,537
36,2015.04,2834.8,1796,555
37,1799.28,3717.0,1796,552
38,1676.88,3721.0,1796,551
39,1825.92,3666.0,1796,539
40,1645.1999999999998,3617.0,1708,542
41,1511.76,3601.0,1708,540
42,1631.28,3594.0,1708,536
43,1659.84,3506.0,1708,521
5,1015.44,2572.0,2107,959
6,924.24,1936.48,2107,958
7,958.3199999999999,2514.0,2107,951
8,1119.1200000000001,2561.0,2107,955
9,1116.0,2625.0,2107,965
10,1386.96,2667.0,2107,969
11,1309.92,2720.0,2107,977
12,1234.8000000000002,2732.0,2107,977
13,1494.48,2719.0,2030,976
14,1580.6399999999999,2770.0,2030,983
15,1591.6799999999998,2808.0,2030,988
16,1556.16,2795.0,2030,983
17,1617.84,2780.0,2030,981
18,1741.1999999999998,2835.0,2030,992
19,1794.72,2854.0,2030,994
20,1834.56,2826.0,2030,987
21,1930.56,2759.0,2030,978
22,1936.56,2705.0,2030,974
23,1930.3200000000002,2668.0,2030,969
24,2018.6399999999999,2637.0,2030,963
25,2024.16,2653.0,2030,962
26,1941.84,2669.0,2024,968
27,1931.52,2642.0,2024,967
28,1995.6000000000001,2623.0,2024,960
29,2000.6399999999999,2608.0,2024,956
30,1964.16,2640.0,2024,960
31,2091.84,2627.0,2024,961
32,2088.0,2692.0,2024,971
33,2079.6000000000004,2664.0,2024,964
34,2045.28,2619.0,2024,956
35,1949.04,2577.0,2024,955
36,1888.56,1949.4,2024,956
37,1970.6399999999999,2582.0,2024,956
38,1942.56,2624.0,2024,958
39,1725.3600000000001,2603.0,2037,957
40,1534.32,2633.0,2037,967
41,1612.3200000000002,2720.0,2037,978
42,1676.6399999999999,2725.0,2037,974
43,1671.3600000000001,2716.0,2037,972
44,1409.76,2689.0,2037,974
45,1430.6399999999999,2728.0,2037,981
46,1233.84,2771.0,2037,989
47,1548.48,2078.6,2037,983
48,1182.48,2708.0,2037,974
49,1111.92,2843.0,2037,997
50,1196.16,2869.0,2037,1001
51,1255.92,2886.0,2037,1006
52,1162.32,2236.68,2037,1006
1,1158.48,2976.0,2012,1015
2,849.5999999999999,2983.0,2012,1019
3,1056.96,3016.0,2012,1019
4,1051.92,3010.0,2012,1016
5,1014.48,2989.0,2012,1019
6,873.36,2296.72,2012,1024
7,1376.6399999999999,3045.0,2012,1023
8,1509.6,3065.0,2012,1022
9,1429.92,3288.0,2012,1055
10,1285.44,3459.0,2012,503
11,1506.24,3488.0,2012,506
12,1679.28,3473.0,2012,501
13,1420.08,3524.0,1997,508
14,1628.16,3622.0,1997,524
15,1710.48,3743.0,1997,540
16,1751.7599999999998,3807.0,1997,548
17,1728.72,3810.0,1997,547
18,1550.6399999999999,3906.0,1997,564
19,1815.3600000000001,3899.0,1997,562
20,1623.12,3907.0,1997,562
21,1865.28,3786.0,1997,543
22,1992.0,3699.0,1997,532
23,1995.12,3648.0,1997,527
24,2073.84,3637.0,1997,524
25,2005.92,3594.0,1997,515
26,2053.2,3524.0,2070,506
27,2059.92,3480.0,2070,503
28,2124.96,3575.0,2070,514
29,2058.48,3651.0,2070,524
30,2083.92,3682.0,2070,526
31,2199.6000000000004,3684.0,2070,529
32,2178.2400000000002,3638.0,2070,523
33,2158.56,3554.0,2070,511
34,2111.04,3523.0,2070,504
35,2107.92,3533.0,2070,508
36,1824.0,2694.96,2070,514
37,1918.56,3526.0,2070,510
38,1819.1999999999998,3467.0,2070,500
39,1912.56,3355.0,2070,1060
40,1663.44,3285.0,2045,1057
41,1721.7599999999998,3274.0,2045,1054
42,1529.04,3353.0,2045,1063
43,1597.6799999999998,3372.0,2045,1064
44,1319.52,3332.0,2045,1064
45,1418.6399999999999,3297.0,2045,1060
46,1494.0,3308.0,2045,1062
47,1443.3600000000001,2459.36,2045,1053
48,1173.84,3172.0,2045,1039
49,1054.32,3158.0,2045,1044
50,1239.1200000000001,3159.0,2045,1043
51,1151.04,3112.0,2045,1039
52,1069.1999999999998,2378.04,2045,1033
1,1176.24,3157.0,1910,1041
2,1164.72,3261.0,1910,1057
3,1298.6399999999999,3268.0,1910,1055
4,1302.24,3290.0,1910,1055
5,1357.1999999999998,3360.0,1910,1068
6,1152.48,2590.84,1910,1076
7,1087.68,3510.0,1910,513
8,1374.0,3555.0,1910,514
9,1463.04,3630.0,1910,525
10,1410.24,3669.0,1910,533
11,1553.7599999999998,3734.0,1910,541
12,1582.3200000000002,3787.0,1910,545
13,1622.6399999999999,3845.0,1910,553
14,1690.3200000000002,3891.0,1857,564
15,1657.6799999999998,3891.0,1857,562
16,1602.2400000000002,3877.0,1857,558
17,1613.52,3814.0,1857,549
18,1813.1999999999998,3749.0,1857,540
19,1770.48,3688.0,1857,533
20,1687.92,3630.0,1857,525
21,1853.28,3561.0,1857,513
22,1870.8000000000002,3501.0,1857,506
23,1879.1999999999998,3452.0,1857,501
24,1904.3999999999999,3393.0,1857,1071
25,1881.3600000000001,3346.0,1857,1061
26,2037.12,3286.0,1857,1051
27,1957.6799999999998,3227.0,1796,1051
28,1850.88,3256.0,1796,1053
29,1930.08,3311.0,1796,1057
30,1983.84,3407.0,1796,1067
31,2066.64,3417.0,1796,1071
32,2041.1999999999998,3494.0,1796,506
33,2036.3999999999999,3571.0,1796,516
34,1863.84,3620.0,1796,520
35,1931.7599999999998,3638.0,1796,523
36,2015.04,2834.8,1796,540
37,1799.28,3717.0,1796,537
38,1676.88,3721.0,1796,537
39,1825.92,3666.0,1796,526
40,1645.1999999999998,3617.0,1708,525
41,1511.76,3601.0,1708,524
42,1631.28,3594.0,1708,520
43,1659.84,3506.0,1708,506
5,1015.44,2572.0,2107,957
6,924.24,1936.48,2107,956
7,958.3199999999999,2514.0,2107,954
8,1119.1200000000001,2561.0,2107,954
9,1116.0,2625.0,2107,964
10,1386.96,2667.0,2107,969
11,1309.92,2720.0,2107,977
12,1234.8000000000002,2732.0,2107,978
13,1494.48,2719.0,2030,977
14,1580.6399999999999,2770.0,2030,984
15,1591.6799999999998,2808.0,2030,988
16,1556.16,2795.0,2030,985
17,1617.84,2780.0,2030,982
18,1741.1999999999998,2835.0,2030,991
19,1794.72,2854.0,2030,997
20,1834.56,2826.0,2030,987
21,1930.56,2759.0,2030,977
22,1936.56,2705.0,2030,971
23,1930.3200000000002,2668.0,2030,966
24,2018.6399999999999,2637.0,2030,962
25,2024.16,2653.0,2030,963
26,1941.84,2669.0,2024,966
27,1931.52,2642.0,2024,963
28,1995.6000000000001,2623.0,2024,959
29,2000.6399999999999,2608.0,2024,956
30,1964.16,2640.0,2024,960
31,2091.84,2627.0,2024,960
32,2088.0,2692.0,2024,969
33,2079.6000000000004,2664.0,2024,965
34,2045.28,2619.0,2024,958
35,1949.04,2577.0,2024,954
36,1888.56,1949.4,2024,953
37,1970.6399999999999,2582.0,2024,953
38,1942.56,2624.0,2024,957
39,1725.3600000000001,2603.0,2037,956
40,1534.32,2633.0,2037,963
41,1612.3200000000002,2720.0,2037,974
42,1676.6399999999999,2725.0,2037,973
43,1671.3600000000001,2716.0,2037,972
44,1409.76,2689.0,2037,969
45,1430.6399999999999,2728.0,2037,974
46,1233.84,2771.0,2037,982
47,1548.48,2078.6,2037,977
48,1182.48,2708.0,2037,971
49,1111.92,2843.0,2037,991
50,1196.16,2869.0,2037,995
51,1255.92,2886.0,2037,1001
52,1162.32,2236.68,2037,1004
1,1158.48,2976.0,2012,1011
2,849.5999999999999,2983.0,2012,1014
3,1056.96,3016.0,2012,1017
4,1051.92,3010.0,2012,1016
5,1014.48,2989.0,2012,1015
6,873.36,2296.72,2012,1020
7,1376.6399999999999,3045.0,2012,1025
8,1509.6,3065.0,2012,1022
9,1429.92,3288.0,2012,1055
10,1285.44,3459.0,2012,502
11,1506.24,3488.0,2012,505
12,1679.28,3473.0,2012,501
13,1420.08,3524.0,1997,510
14,1628.16,3622.0,1997,523
15,1710.48,3743.0,1997,540
16,1751.7599999999998,3807.0,1997,548
17,1728.72,3810.0,1997,548
18,1550.6399999999999,3906.0,1997,563
19,1815.3600000000001,3899.0,1997,563
20,1623.12,3907.0,1997,561
21,1865.28,3786.0,1997,544
22,1992.0,3699.0,1997,531
23,1995.12,3648.0,1997,524
24,2073.84,3637.0,1997,521
25,2005.92,3594.0,1997,514
26,2053.2,3524.0,2070,505
27,2059.92,3480.0,2070,500
28,2124.96,3575.0,2070,512
29,2058.48,3651.0,2070,523
30,2083.92,3682.0,2070,526
31,2199.6000000000004,3684.0,2070,528
32,2178.2400000000002,3638.0,2070,522
33,2158.56,3554.0,2070,510
34,2111.04,3523.0,2070,505
35,2107.92,3533.0,2070,507
36,1824.0,2694.96,2070,510
37,1918.56,3526.0,2070,507
38,1819.1999999999998,3467.0,2070,1076
39,1912.56,3355.0,2070,1059
40,1663.44,3285.0,2045,1053
41,1721.7599999999998,3274.0,2045,1050
42,1529.04,3353.0,2045,1062
43,1597.6799999999998,3372.0,2045,1064
44,1319.52,3332.0,2045,1060
45,1418.6399999999999,3297.0,2045,1054
46,1494.0,3308.0,2045,1055
47,1443.3600000000001,2459.36,2045,1048
48,1173.84,3172.0,2045,1036
49,1054.32,3158.0,2045,1036
50,1239.1200000000001,3159.0,2045,1036
51,1151.04,3112.0,2045,1033
52,1069.1999999999998,2378.04,2045,1031
1,1176.24,3157.0,1910,1037
2,1164.72,3261.0,1910,1052
3,1298.6399999999999,3268.0,1910,1052
4,1302.24,3290.0,1910,1054
5,1357.1999999999998,3360.0,1910,1064
6,1152.48,2590.84,1910,1073
7,1087.68,3510.0,1910,514
8,1374.0,3555.0,1910,512
9,1463.04,3630.0,1910,523
10,1410.24,3669.0,1910,529
11,1553.7599999999998,3734.0,1910,538
12,1582.3200000000002,3787.0,1910,544
13,1622.6399999999999,3845.0,1910,552
14,1690.3200000000002,3891.0,1857,560
15,1657.6799999999998,3891.0,1857,559
16,1602.2400000000002,3877.0,1857,557
17,1613.52,3814.0,1857,548
18,1813.1999999999998,3749.0,1857,538
19,1770.48,3688.0,1857,532
20,1687.92,3630.0,1857,526
21,1853.28,3561.0,1857,511
22,1870.8000000000002,3501.0,1857,503
23,1879.1999999999998,3452.0,1857,1074
24,1904.3999999999999,3393.0,1857,1066
25,1881.3600000000001,3346.0,1857,1058
26,2037.12,3286.0,1857,1050
27,1957.6799999999998,3227.0,1796,1043
28,1850.88,3256.0,1796,1047
29,1930.08,3311.0,1796,1054
30,1983.84,3407.0,1796,1066
31,2066.64,3417.0,1796,1069
32,2041.1999999999998,3494.0,1796,501
33,2036.3999999999999,3571.0,1796,513
34,1863.84,3620.0,1796,519
35,1931.7599999999998,3638.0,1796,522
36,2015.04,2834.8,1796,536
37,1799.28,3717.0,1796,534
38,1676.88,3721.0,1796,534
39,1825.92,3666.0,1796,525
40,1645.1999999999998,3617.0,1708,520
41,1511.76,3601.0,1708,519
42,1631.28,3594.0,1708,517
43,1659.84,3506.0,1708,504
5,1015.44,2572.0,2107,972
6,924.24,1936.48,2107,971
7,958.3199999999999,2514.0,2107,965
8,1119.1200000000001,2561.0,2107,969
9,1116.0,2625.0,2107,980
10,1386.96,2667.0,2107,984
11,1309.92,2720.0,2107,993
12,1234.8000000000002,2732.0,2107,994
13,1494.48,2719.0,2030,990
14,1580.6399999999999,2770.0,2030,998
15,1591.6799999999998,2808.0,2030,1005
16,1556.16,2795.0,2030,999
17,1617.84,2780.0,2030,996
18,1741.1999999999998,2835.0,2030,1008
19,1794.72,2854.0,2030,1008
20,1834.56,2826.0,2030,1004
21,1930.56,2759.0,2030,995
22,1936.56,2705.0,2030,992
23,1930.3200000000002,2668.0,2030,987
24,2018.6399999999999,2637.0,2030,983
25,2024.16,2653.0,2030,981
26,1941.84,2669.0,2024,985
27,1931.52,2642.0,2024,982
28,1995.6000000000001,2623.0,2024,977
29,2000.6399999999999,2608.0,2024,974
30,1964.16,2640.0,2024,976
31,2091.84,2627.0,2024,980
32,2088.0,2692.0,2024,989
33,2079.6000000000004,2664.0,2024,983
34,2045.28,2619.0,2024,975
35,1949.04,2577.0,2024,973
36,1888.56,1949.4,2024,972
37,1970.6399999999999,2582.0,2024,973
38,1942.56,2624.0,2024,976
39,1725.3600000000001,2603.0,2037,974
40,1534.32,2633.0,2037,981
41,1612.3200000000002,2720.0,2037,993
42,1676.6399999999999,2725.0,2037,989
43,1671.3600000000001,2716.0,2037,987
44,1409.76,2689.0,2037,986
45,1430.6399999999999,2728.0,2037,991
46,1233.84,2771.0,2037,997
47,1548.48,2078.6,2037,990
48,1182.48,2708.0,2037,987
49,1111.92,2843.0,2037,1008
50,1196.16,2869.0,2037,1013
51,1255.92,2886.0,2037,1016
52,1162.32,2236.68,2037,1016
1,1158.48,2976.0,2012,1025
2,849.5999999999999,2983.0,2012,1028
3,1056.96,3016.0,2012,1030
4,1051.92,3010.0,2012,1028
5,1014.48,2989.0,2012,1029
6,873.36,2296.72,2012,1035
7,1376.6399999999999,3045.0,2012,1034
8,1509.6,3065.0,2012,1034
9,1429.92,3288.0,2012,1067
10,1285.44,3459.0,2012,514
11,1506.24,3488.0,2012,517
12,1679.28,3473.0,2012,514
13,1420.08,3524.0,1997,520
14,1628.16,3622.0,1997,535
15,1710.48,3743.0,1997,551
16,1751.7599999999998,3807.0,1997,558
17,1728.72,3810.0,1997,557
18,1550.6399999999999,3906.0,1997,573
19,1815.3600000000001,3899.0,1997,571
20,1623.12,3907.0,1997,571
21,1865.28,3786.0,1997,555
22,1992.0,3699.0,1997,545
23,1995.12,3648.0,1997,539
24,2073.84,3637.0,1997,536
25,2005.92,3594.0,1997,528
26,2053.2,3524.0,2070,520
27,2059.92,3480.0,2070,515
28,2124.96,3575.0,2070,526
29,2058.48,3651.0,2070,535
30,2083.92,3682.0,2070,539
31,2199.6000000000004,3684.0,2070,543
32,2178.2400000000002,3638.0,2070,537
33,2158.56,3554.0,2070,524
34,2111.04,3523.0,2070,518
35,2107.92,3533.0,2070,521
36,1824.0,2694.96,2070,525
37,1918.56,3526.0,2070,522
38,1819.1999999999998,3467.0,2070,511
39,1912.56,3355.0,2070,1073
40,1663.44,3285.0,2045,1069
41,1721.7599999999998,3274.0,2045,1066
42,1529.04,3353.0,2045,1075
43,1597.6799999999998,3372.0,2045,1075
44,1319.52,3332.0,2045,1073
45,1418.6399999999999,3297.0,2045,1068
46,1494.0,3308.0,2045,1069
47,1443.3600000000001,2459.36,2045,1059
48,1173.84,3172.0,2045,1050
49,1054.32,3158.0,2045,1053
50,1239.1200000000001,3159.0,2045,1052
51,1151.04,3112.0,2045,1047
52,1069.1999999999998,2378.04,2045,1042
1,1176.24,3157.0,1910,1051
2,1164.72,3261.0,1910,1066
3,1298.6399999999999,3268.0,1910,1064
4,1302.24,3290.0,1910,1065
5,1357.1999999999998,3360.0,1910,1077
6,1152.48,2590.84,1910,509
7,1087.68,3510.0,1910,522
8,1374.0,3555.0,1910,524
9,1463.04,3630.0,1910,535
10,1410.24,3669.0,1910,543
11,1553.7599999999998,3734.0,1910,552
12,1582.3200000000002,3787.0,1910,556
13,1622.6399999999999,3845.0,1910,566
14,1690.3200000000002,3891.0,1857,574
15,1657.6799999999998,3891.0,1857,572
16,1602.2400000000002,3877.0,1857,569
17,1613.52,3814.0,1857,560
18,1813.1999999999998,3749.0,1857,552
19,1770.48,3688.0,1857,544
20,1687.92,3630.0,1857,536
21,1853.28,3561.0,1857,526
22,1870.8000000000002,3501.0,1857,518
23,1879.1999999999998,3452.0,1857,514
24,1904.3999999999999,3393.0,1857,506
25,1881.3600000000001,3346.0,1857,1074
26,2037.12,3286.0,1857,1067
27,1957.6799999999998,3227.0,1796,1064
28,1850.88,3256.0,1796,1063
29,1930.08,3311.0,1796,1070
30,1983.84,3407.0,1796,503
31,2066.64,3417.0,1796,507
32,2041.1999999999998,3494.0,1796,518
33,2036.3999999999999,3571.0,1796,528
34,1863.84,3620.0,1796,532
35,1931.7599999999998,3638.0,1796,535
36,2015.04,2834.8,1796,551
37,1799.28,3717.0,1796,547
38,1676.88,3721.0,1796,547
39,1825.92,3666.0,1796,538
40,1645.1999999999998,3617.0,1708,535
41,1511.76,3601.0,1708,533
42,1631.28,3594.0,1708,531
43,1659.84,3506.0,1708,517
26,1941.84,2669.0,2024,949
27,1931.52,2642.0,2024,954
28,1995.6000000000001,2623.0,2024,950
29,2000.6399999999999,2608.0,2024,948
30,1964.16,2640.0,2024,953
31,2091.84,2627.0,2024,950
32,2088.0,2692.0,2024,958
33,2079.6000000000004,2664.0,2024,954
34,2045.28,2619.0,2024,948
35,1949.04,2577.0,2024,943
36,1888.56,1949.4,2024,943
37,1970.6399999999999,2582.0,2024,943
38,1942.56,2624.0,2024,950
39,1725.3600000000001,2603.0,2037,948
40,1534.32,2633.0,2037,952
41,1612.3200000000002,2720.0,2037,966
42,1676.6399999999999,2725.0,2037,966
43,1671.3600000000001,2716.0,2037,964
44,1409.76,2689.0,2037,962
45,1430.6399999999999,2728.0,2037,967
46,1233.84,2771.0,2037,973
47,1548.48,2078.6,2037,969
48,1182.48,2708.0,2037,964
49,1111.92,2843.0,2037,985
50,1196.16,2869.0,2037,987
51,1255.92,2886.0,2037,992
52,1162.32,2236.68,2037,1000
1,1158.48,2976.0,2012,1001
2,849.5999999999999,2983.0,2012,1004
3,1056.96,3016.0,2012,1008
4,1051.92,3010.0,2012,1008
5,1014.48,2989.0,2012,1006
6,873.36,2296.72,2012,1012
7,1376.6399999999999,3045.0,2012,1012
8,1509.6,3065.0,2012,1014
9,1429.92,3288.0,2012,1046
10,1285.44,3459.0,2012,1070
11,1506.24,3488.0,2012,1074
12,1679.28,3473.0,2012,1074
13,1420.08,3524.0,1997,502
14,1628.16,3622.0,1997,515
15,1710.48,3743.0,1997,531
16,1751.7599999999998,3807.0,1997,540
17,1728.72,3810.0,1997,540
18,1550.6399999999999,3906.0,1997,555
19,1815.3600000000001,3899.0,1997,552
20,1623.12,3907.0,1997,555
21,1865.28,3786.0,1997,538
22,1992.0,3699.0,1997,526
23,1995.12,3648.0,1997,517
24,2073.84,3637.0,1997,515
25,2005.92,3594.0,1997,509
26,2053.2,3524.0,2070,1077
27,2059.92,3480.0,2070,1072
28,2124.96,3575.0,2070,505
29,2058.48,3651.0,2070,516
30,2083.92,3682.0,2070,520
31,2199.6000000000004,3684.0,2070,520
32,2178.2400000000002,3638.0,2070,513
33,2158.56,3554.0,2070,501
34,2111.04,3523.0,2070,1075
35,2107.92,3533.0,2070,1077
36,1824.0,2694.96,2070,502
37,1918.56,3526.0,2070,1077
38,1819.1999999999998,3467.0,2070,1069
39,1912.56,3355.0,2070,1053
40,1663.44,3285.0,2045,1044
41,1721.7599999999998,3274.0,2045,1043
42,1529.04,3353.0,2045,1055
43,1597.6799999999998,3372.0,2045,1057
44,1319.52,3332.0,2045,1054
45,1418.6399999999999,3297.0,2045,1048
46,1494.0,3308.0,2045,1049
47,1443.3600000000001,2459.36,2045,1042
48,1173.84,3172.0,2045,1031
49,1054.32,3158.0,2045,1030
50,1239.1200000000001,3159.0,2045,1030
51,1151.04,3112.0,2045,1026
52,1069.1999999999998,2378.04,2045,1027
1,1176.24,3157.0,1910,1030
2,1164.72,3261.0,1910,1043
3,1298.6399999999999,3268.0,1910,1044
4,1302.24,3290.0,1910,1047
5,1357.1999999999998,3360.0,1910,1058
6,1152.48,2590.84,1910,1065
7,1087.68,3510.0,1910,501
8,1374.0,3555.0,1910,506
9,1463.04,3630.0,1910,517
10,1410.24,3669.0,1910,522
11,1553.7599999999998,3734.0,1910,531
12,1582.3200000000002,3787.0,1910,538
13,1622.6399999999999,3845.0,1910,550
14,1690.3200000000002,3891.0,1857,555
15,1657.6799999999998,3891.0,1857,553
16,1602.2400000000002,3877.0,1857,551
17,1613.52,3814.0,1857,543
18,1813.1999999999998,3749.0,1857,533
19,1770.48,3688.0,1857,524
20,1687.92,3630.0,1857,516
21,1853.28,3561.0,1857,507
22,1870.8000000000002,3501.0,1857,1076
23,1879.1999999999998,3452.0,1857,1068
24,1904.3999999999999,3393.0,1857,1060
25,1881.3600000000001,3346.0,1857,1054
26,2037.12,3286.0,1857,1045
27,1957.6799999999998,3227.0,1796,1038
28,1850.88,3256.0,1796,1040
29,1930.08,3311.0,1796,1048
30,1983.84,3407.0,1796,1060
31,2066.64,3417.0,1796,1062
32,2041.1999999999998,3494.0,1796,1072
33,2036.3999999999999,3571.0,1796,506
34,1863.84,3620.0,1796,513
35,1931.7599999999998,3638.0,1796,516
36,2015.04,2834.8,1796,529
37,1799.28,3717.0,1796,527
38,1676.88,3721.0,1796,528
39,1825.92,3666.0,1796,520
40,1645.1999999999998,3617.0,1708,514
41,1511.76,3601.0,1708,512
42,1631.28,3594.0,1708,511
43,1659.84,3506.0,1708,1077
5,1015.44,2572.0,2107,949
6,924.24,1936.48,2107,947
7,958.3199999999999,2514.0,2107,941
8,1119.1200000000001,2561.0,2107,946
9,1116.0,2625.0,2107,955
10,1386.96,2667.0,2107,960
11,1309.92,2720.0,2107,968
12,1234.8000000000002,2732.0,2107,969
13,1494.48,2719.0,2030,966
14,1580.6399999999999,2770.0,2030,973
